# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-21 18:55:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmp29dyckpa\cggnyrrh.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220621205508_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.912087
# Diagonal elements of inverse mass matrix:
# 2.22674, 0.0062948
-238.046,0.887431,0.912087,2,7,0,238.149,104.362,11.8782,-309.563,84.3343
-238.801,0.960838,0.912087,2,3,0,238.933,104.41,16.968,-310.334,107.292
-240.764,0.928004,0.912087,2,3,0,240.84,105.04,18.1074,-312.286,113.429
-236.308,0.993528,0.912087,2,7,0,240.112,102.928,13.6125,-307.837,108.111
-237.049,0.868672,0.912087,2,3,0,237.634,102.491,15.1956,-308.577,94.7064
-243.184,0.616947,0.912087,2,3,0,244.065,97.9191,14.3078,-314.614,111.71
-243.869,0.956805,0.912087,2,7,0,244.161,110.376,13.9824,-315.345,114.163
-240.154,1,0.912087,1,1,0,243.411,108.597,13.8317,-311.665,103.349
-236.229,1,0.912087,2,3,0,240.071,103.406,13.325,-307.76,124.912
-236.395,0.879978,0.912087,2,7,0,237.124,103.835,14.8687,-307.935,94.424
-237.178,0.914546,0.912087,3,7,0,237.508,101.832,14.7278,-308.698,93.1896
-237.239,0.994591,0.912087,1,1,0,237.404,101.898,14.9318,-308.76,102.63
-236.213,0.878333,0.912087,1,3,0,238.769,104.514,13.261,-307.748,90.1075
-236.245,0.997837,0.912087,2,3,0,236.307,104.124,13.1328,-307.777,97.9022
-237.019,0.899949,0.912087,2,3,0,237.131,102.307,15.0169,-308.545,100.784
-237.156,0.99223,0.912087,2,7,0,237.174,105.689,12.7889,-308.686,99.0324
-236.263,1,0.912087,2,3,0,237.031,104.452,13.1563,-307.797,95.7378
-236.424,0.853825,0.912087,1,3,0,237.436,103.004,14.5963,-307.957,87.3883
-236.297,0.854503,0.912087,2,3,0,237.906,104.839,14.5244,-307.839,117.569
-236.101,0.966856,0.912087,2,7,0,236.641,103.438,13.9681,-307.636,93.511
-237.029,0.779056,0.912087,2,3,0,237.77,104.741,15.5378,-308.571,112.472
-238.522,0.850778,0.912087,3,7,0,239.211,107.401,15.2361,-310.051,82.2031
-239.189,0.934169,0.912087,2,3,0,239.882,108.067,13.9652,-310.708,92.1167
-238.101,1,0.912087,1,1,0,239.1,107.327,14.1666,-309.63,116.834
-238.103,1,0.912087,1,1,0,238.465,107.328,14.1698,-309.632,113.121
-237.469,0.996851,0.912087,2,3,0,238.465,101.433,13.6232,-308.979,117.76
-238.136,0.917572,0.912087,2,7,0,238.731,107.095,15.1409,-309.669,123.418
-238.195,0.887979,0.912087,2,3,0,239.723,100.759,14.6092,-309.697,94.7373
-236.452,1,0.912087,2,3,0,238.176,104.809,13.0194,-307.985,127.02
