# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-12 13:04:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpay9zw7ak\dx9r5ynd.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220612150446_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.737835
# Diagonal elements of inverse mass matrix:
# 5.59832, 0.00670957
-261.524,0.952088,0.737835,3,7,0,262.988,108.383,18.162,-334.078,91.1676
-261.572,1,0.737835,3,7,0,261.645,105.448,21.3252,-334.254,118.87
-261.49,1,0.737835,2,3,0,261.613,105.632,21.2558,-334.171,110.287
-261.633,0.945256,0.737835,3,7,0,262.778,108.983,18.3572,-334.194,116.456
-261.361,0.985122,0.737835,2,3,0,262.377,104.797,19.2622,-333.96,118.154
-261.295,0.785191,0.737835,1,3,0,263.633,108.973,20.1693,-333.932,140.838
-261.906,0.959238,0.737835,2,3,0,262.139,105.067,17.9205,-334.447,95.4518
-261.26,0.932094,0.737835,3,7,0,262.748,105.834,18.469,-333.829,105.388
-260.995,0.94122,0.737835,3,7,0,261.939,106.316,20.3256,-333.643,136.523
-260.972,0.997769,0.737835,3,7,0,261.13,107.717,20.1828,-333.614,135.009
-260.894,1,0.737835,2,3,0,260.99,106.318,19.5118,-333.509,81.8699
-260.895,0.980151,0.737835,1,3,0,261.099,107.637,19.5305,-333.51,108.308
-260.869,1,0.737835,2,3,0,260.896,107.353,19.4325,-333.48,94.4686
-261.071,0.934586,0.737835,1,3,0,261.47,105.868,20.3338,-333.718,95.2538
-261.21,0.979294,0.737835,2,3,0,261.387,108.78,19.2481,-333.81,148.882
-261.147,0.983153,0.737835,3,7,0,261.525,107.903,18.6034,-333.722,137.482
-262.464,0.789013,0.737835,2,3,0,263.421,104.727,17.5312,-334.985,123.296
-262.349,1,0.737835,3,7,0,262.687,104.698,17.6522,-334.876,113.731
-261.408,1,0.737835,2,3,0,262.87,104.638,19.4516,-334.013,124.838
-261.496,0.989343,0.737835,1,1,0,261.564,104.433,19.6273,-334.107,53.9007
-263.671,0.767506,0.737835,2,3,0,264.778,105.211,16.5442,-336.147,95.2102
-260.914,1,0.737835,2,3,0,263.492,106.245,19.3562,-333.522,136.403
-261.359,0.949069,0.737835,2,3,0,261.45,104.82,19.2147,-333.956,72.9857
-261.594,0.986622,0.737835,3,7,0,262.023,107.849,21.5911,-334.289,111.861
-261.294,0.993508,0.737835,2,3,0,261.836,106.179,21.0664,-333.969,99.8834
-262.7,0.910593,0.737835,3,7,0,262.884,102.941,18.889,-335.269,123.237
-261.173,1,0.737835,2,3,0,262.662,108.627,19.1496,-333.77,95.5527
-261.377,0.986686,0.737835,3,7,0,261.659,106.418,21.2833,-334.061,127.412
-261.906,0.949631,0.737835,2,3,0,262.388,105.368,17.7779,-334.442,128.516
-262.127,0.982875,0.737835,3,7,0,262.694,108.753,22.1008,-334.838,93.697
-261.26,0.995095,0.737835,3,7,0,262.519,105.467,20.6389,-333.918,80.7894
-261.239,1,0.737835,1,1,0,261.301,105.445,20.5559,-333.893,87.2791
-261.809,0.914869,0.737835,3,7,0,262.788,107.91,17.6613,-334.342,101.223
-261.676,0.998548,0.737835,2,7,0,262.107,106.413,17.7285,-334.213,64.59
-261.466,1,0.737835,1,1,0,261.693,106.79,17.9315,-334.013,124.916
-260.999,0.867616,0.737835,1,3,0,262.996,106.892,20.4729,-333.652,70.6753
-261.006,0.999885,0.737835,3,7,0,261.086,107.611,20.3724,-333.655,121.896
-261.146,0.973978,0.737835,2,3,0,261.368,105.268,19.8101,-333.77,108.109
-262.685,0.874781,0.737835,2,3,0,262.826,104.143,22.3479,-335.398,95.9363
-261.996,1,0.737835,2,3,0,262.661,105.218,21.92,-334.699,109.359
-261.524,0.984305,0.737835,3,7,0,262.882,109.568,19.5965,-334.135,108.811
-263.26,0.896243,0.737835,2,3,0,263.764,105.377,16.7315,-335.746,114.265
-261.411,0.957684,0.737835,2,3,0,263.958,104.681,19.2815,-334.01,86.121
-261.192,1,0.737835,1,1,0,261.399,105.252,19.1737,-333.79,136.277
-261.265,0.988034,0.737835,1,1,0,261.301,105.064,19.1703,-333.861,59.8701
-261.651,0.782385,0.737835,2,3,0,263.736,104.736,21.0138,-334.318,107.076
-261.587,1,0.737835,2,3,0,261.749,105.246,21.2481,-334.266,92.9796
-261.831,0.957242,0.737835,2,3,0,262.434,110.096,19.5552,-334.436,92.0779
-261.427,1,0.737835,2,3,0,261.839,104.639,19.3059,-334.027,105.924
-262.169,0.950017,0.737835,3,7,0,262.256,103.893,18.4902,-334.729,121.256
-262.169,0.773727,0.737835,1,1,0,263.195,103.893,18.4902,-334.729,88.872
-263.476,0.894828,0.737835,2,3,0,264.387,111.668,18.6345,-336.027,116.885
-261.795,1,0.737835,3,7,0,263.958,104.073,19.0582,-334.381,167.672
-262.018,0.94095,0.737835,2,3,0,262.75,110.399,19.68,-334.626,115.105
